"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
3.871148262E0	-6.520441920E-2	1.147956610E0	1.047637558E1	1.053928372E1
3.873264280E0	-8.973085135E-2	1.219741344E0	1.048056316E1	1.055168351E1
3.875353350E0	-1.381855011E-1	1.262213945E0	1.042792130E1	1.050494273E1
3.877449542E0	-1.812563092E-1	1.299900889E0	1.040877819E1	1.049119915E1
3.879532082E0	-2.488535494E-1	1.332802176E0	1.038485050E1	1.047298476E1
3.881621397E0	-3.020938635E-1	1.360917926E0	1.032802105E1	1.042167823E1
3.883707313E0	-3.696911037E-1	1.384247899E0	1.028495026E1	1.038426769E1
3.885787635E0	-4.372883439E-1	1.431506157E0	1.021795082E1	1.032700101E1
3.887891375E0	-5.144568682E-1	1.502692580E0	1.014616585E1	1.026973380E1
3.889978371E0	-6.017948985E-1	1.582852125E0	1.010309505E1	1.024402790E1
3.892070901E0	-6.933203340E-1	1.639681697E0	9.993025780E0	1.015036026E1
3.894156492E0	-7.663014531E-1	1.710269928E0	9.911669731E0	1.008729091E1
3.896246203E0	-8.584251404E-1	1.767099500E0	9.816555023E0	1.001120806E1
3.898335580E0	-9.164510965E-1	1.828714728E0	9.730413437E0	9.943089350E0
3.900424945E0	-1.003789067E0	1.889731646E0	9.620343208E0	9.855439190E0
3.902514769E0	-1.027717352E0	1.904088616E0	9.625128746E0	9.865336274E0
3.904605598E0	-1.095912814E0	1.945963025E0	9.510871887E0	9.769569133E0
3.906692971E0	-1.168295622E0	1.964507341E0	9.343972206E0	9.619460502E0
3.908782052E0	-1.187438250E0	1.974078655E0	9.363115311E0	9.642350567E0
3.910870727E0	-1.006780148E0	2.123031855E0	9.298508644E0	9.590783781E0
3.912960559E0	-1.235892892E0	2.054836512E0	9.352945328E0	9.655432183E0
3.915049864E0	-1.354337573E0	1.929811478E0	9.512067795E0	9.799889608E0
3.917139382E0	-1.392024517E0	1.858026743E0	9.594022751E0	9.870930462E0
3.919229105E0	-1.352542996E0	1.810768485E0	9.661021233E0	9.921874133E0
3.921320841E0	-1.236491084E0	1.725823283E0	9.771091461E0	9.999080185E0
3.923407459E0	-1.125224829E0	1.612164259E0	9.938589096E0	1.013117751E1
3.925496244E0	-1.018146038E0	1.503889084E0	1.012941647E1	1.029093687E1
3.927584808E0	-9.056833982E-1	1.390229940E0	1.032084274E1	1.045336293E1
3.929674743E0	-7.555337548E-1	1.248455167E0	1.055055332E1	1.065099277E1
3.931764190E0	-6.137589812E-1	1.068395257E0	1.080897808E1	1.087897861E1
3.933853463E0	-4.289134443E-1	8.745766878E-1	1.110568810E1	1.114832540E1
3.935943409E0	-2.679961324E-1	6.658028960E-1	1.139761257E1	1.142018773E1
3.938034087E0	-9.272187948E-2	4.384847581E-1	1.171406364E1	1.172263423E1
3.940121357E0	7.298108935E-2	2.446661144E-1	1.201077366E1	1.201348707E1
3.942207346E0	3.242274821E-1	7.477571070E-2	1.227338600E1	1.227789554E1
3.944286752E0	5.994020700E-1	-2.811566554E-2	1.246840096E1	1.248283204E1
3.946389404E0	6.119644046E-1	-3.092723191E-1	1.275733376E1	1.277574712E1
3.948478597E0	6.203392744E-1	-6.430711150E-1	1.307498074E1	1.310547529E1
3.950571075E0	7.196413875E-1	-8.853443861E-1	1.335793209E1	1.340656810E1
3.952658020E0	8.315058947E-1	-1.070788145E0	1.353081417E1	1.359856321E1
3.954748290E0	9.487541914E-1	-1.250848055E0	1.370788288E1	1.379749283E1
3.956835602E0	1.060618639E0	-1.426720500E0	1.387119293E1	1.398465004E1
3.958924682E0	1.129412293E0	-1.549950838E0	1.403450298E1	1.416492830E1
3.961013763E0	1.197607756E0	-1.654636860E0	1.413500118E1	1.428181872E1
3.963103342E0	1.265803218E0	-1.735394597E0	1.419721508E1	1.435878714E1
3.965193023E0	1.332802176E0	-1.787438512E0	1.422114277E1	1.439486713E1
3.967281117E0	1.371685624E0	-1.825125456E0	1.425045490E1	1.443218865E1
3.969366404E0	1.424925923E0	-1.872383714E0	1.425524044E1	1.444811803E1
3.971454681E0	1.429711580E0	-1.896311998E0	1.418824196E1	1.438562770E1
3.973542979E0	1.419542074E0	-1.906481385E0	1.412662697E1	1.432520019E1
3.975640594E0	1.414158225E0	-1.916052699E0	1.401177120E1	1.421269973E1
3.977729339E0	1.360917926E0	-1.912463546E0	1.384068394E1	1.403830995E1
3.979819692E0	1.287338614E0	-1.870589137E0	1.361157131E1	1.379968181E1
3.981906942E0	1.223330617E0	-1.838286042E0	1.333460236E1	1.351619227E1
3.983996216E0	1.139581800E0	-1.767697692E0	1.299063396E1	1.315978619E1
3.986086335E0	1.022333503E0	-1.688136339E0	1.264188004E1	1.279500297E1
3.988177918E0	9.290133715E-1	-1.579861164E0	1.232662582E1	1.246213189E1
3.990264263E0	7.974081635E-1	-1.481157184E0	1.199222851E1	1.210963381E1
3.992353557E0	6.562315822E-1	-1.397408366E0	1.164885902E1	1.175071515E1
3.994439636E0	5.150550604E-1	-1.313061476E0	1.130489063E1	1.139253986E1
3.996521861E0	3.972085714E-1	-1.209571838E0	1.098006535E1	1.105362717E1
3.998621308E0	2.560320199E-1	-1.091725349E0	1.063131142E1	1.069028527E1
4.000710551E0	1.435693651E-1	-9.738788009E-1	1.030648518E1	1.035339021E1
4.002802949E0	2.093719877E-2	-8.368897438E-1	1.001456070E1	1.004948998E1
4.004891206E0	-8.673982322E-2	-7.046862841E-1	9.723235130E0	9.749123445E0
4.006978567E0	-1.794617027E-1	-5.581258535E-1	9.474381447E0	9.492503083E0
4.009067710E0	-2.679961324E-1	-4.109672904E-1	9.234500885E0	9.247525217E0
4.011157147E0	-3.607180119E-1	-2.829512656E-1	9.043074608E0	9.054688137E0
4.013246451E0	-4.534398913E-1	-1.549352705E-1	8.870791435E0	8.883724070E0
4.015335756E0	-5.174478889E-1	-5.563312769E-2	8.693722725E0	8.709285974E0
4.017425061E0	-5.766702294E-1	5.383851007E-2	8.559126854E0	8.578700347E0
4.019514366E0	-6.209374666E-1	1.441675574E-1	8.444271088E0	8.468297457E0
4.021582684E0	-6.502495408E-1	2.153540403E-1	8.324629784E0	8.352763786E0
4.023671988E0	-6.897311211E-1	2.673979402E-1	8.252845764E0	8.285933495E0
4.025761048E0	-6.945167780E-1	2.811566591E-1	8.204988480E0	8.239128508E0
4.027861126E0	-7.046862841E-1	3.050848842E-1	8.152346611E0	8.188431768E0
4.029950278E0	-7.094719410E-1	2.955136001E-1	8.133204460E0	8.169436548E0
4.032039512E0	-6.999006271E-1	3.050848842E-1	8.171489716E0	8.207081201E0
4.034126252E0	-6.610172391E-1	2.482553422E-1	8.123632431E0	8.154261363E0
4.036216269E0	-6.227321029E-1	2.051845491E-1	8.129016876E0	8.155416074E0
4.038309084E0	-5.694918036E-1	1.674975902E-1	8.172087669E0	8.193619056E0
4.040402976E0	-5.210371017E-1	1.298106313E-1	8.233702660E0	8.251193244E0
4.042483319E0	-4.582255483E-1	1.304088384E-1	8.310273170E0	8.323918385E0
4.044572144E0	-3.810569942E-1	1.310070455E-1	8.386244774E0	8.395919764E0
4.046659761E0	-3.038884699E-1	1.465603858E-1	8.509475708E0	8.516161399E0
4.048751273E0	-2.177468538E-1	1.758724600E-1	8.618947029E0	8.623490749E0
4.050840486E0	-1.447657645E-1	1.962114573E-1	8.780462265E0	8.783847315E0
4.052930616E0	-8.195417374E-2	2.015953064E-1	8.894720078E0	8.897381773E0
4.055022249E0	-0.000000000E0	1.932204217E-1	9.018548965E0	9.020618580E0
4.057109845E0	7.238288224E-2	1.986042857E-1	9.156734467E0	9.159174037E0
4.059203137E0	1.645065546E-1	1.998006850E-1	9.275776863E0	9.279386787E0
4.061286156E0	2.416750938E-1	1.812563092E-1	9.366106033E0	9.370976626E0
4.063376263E0	3.284149170E-1	1.674975902E-1	9.466006279E0	9.473182500E0
4.065464154E0	4.151547253E-1	1.591227055E-1	9.556335449E0	9.566672394E0
4.067554842E0	5.066801906E-1	1.645065546E-1	9.632308006E0	9.647027768E0
4.069644625E0	5.688936114E-1	1.746760458E-1	9.703494072E0	9.721725612E0
4.071735497E0	6.460621357E-1	2.093719840E-1	9.802796364E0	9.826293781E0
4.073822654E0	6.945167780E-1	2.338984162E-1	9.912267685E0	9.939321540E0
4.075911969E0	7.375875711E-1	2.632105052E-1	9.969097137E0	9.999810645E0
4.078000734E0	7.710871100E-1	3.062812984E-1	1.004985523E1	1.008404551E1
4.080090599E0	7.998009920E-1	3.595215976E-1	1.009711361E1	1.013511917E1
4.082179782E0	8.099704385E-1	3.882354796E-1	1.015872860E1	1.019835995E1
4.084269065E0	8.243274093E-1	4.217349887E-1	1.019641590E1	1.023837259E1
4.086358889E0	8.237292171E-1	4.600201547E-1	1.020598698E1	1.024950333E1
4.088449781E0	8.189435601E-1	4.839483798E-1	1.021555805E1	1.025975150E1
4.090536980E0	8.141579032E-1	5.126622319E-1	1.021017456E1	1.025540541E1
4.092626265E0	7.848458290E-1	5.318048596E-1	1.015274620E1	1.019691398E1
4.094715080E0	7.842476368E-1	5.694918036E-1	1.008096218E1	1.012744606E1
4.096804833E0	8.883354068E-1	6.801598072E-1	9.941579819E0	1.000433738E1
4.098894117E0	1.006181955E0	8.380861282E-1	9.772287369E0	9.859634420E0
4.100983392E0	7.573283911E-1	7.070791125E-1	9.726823807E0	9.781850977E0
4.103073123E0	5.335994363E-1	5.575276613E-1	9.738788605E0	9.769317732E0
4.105164035E0	3.415754437E-1	4.648058116E-1	9.649655342E0	9.666879871E0
4.107251366E0	3.128615618E-1	4.211367965E-1	9.564111710E0	9.578490035E0
4.109340590E0	3.415754437E-1	4.019941986E-1	9.464211464E0	9.478901400E0
4.111429355E0	3.643072546E-1	4.546363056E-1	9.315258980E0	9.333459370E0
4.113519025E0	3.583251834E-1	4.683950245E-1	9.153144836E0	9.172123594E0
4.115608350E0	3.092723191E-1	5.156532526E-1	9.000003815E0	9.020067423E0
4.117695194E0	2.506481707E-1	5.766702294E-1	8.833105087E0	8.855456992E0
4.119778182E0	1.872383654E-1	6.047859192E-1	8.704490662E0	8.727484282E0
4.121884830E0	1.238285750E-1	6.849454641E-1	8.574680328E0	8.602884780E0
4.123981753E0	5.144568533E-2	7.226324677E-1	8.465208054E0	8.496151584E0
4.126073663E0	-1.615155302E-2	7.698906660E-1	8.383852005E0	8.419142887E0
4.128158970E0	-8.374879509E-2	7.836494446E-1	8.303094864E0	8.340413936E0
4.130246373E0	-1.423729509E-1	8.303094506E-1	8.240880966E0	8.283827795E0
4.132332686E0	-2.147558331E-1	8.632107973E-1	8.178668022E0	8.226898782E0
4.134413791E0	-2.721835673E-1	8.769695163E-1	8.102695465E0	8.154559046E0
4.136514988E0	-3.206382394E-1	8.859425783E-1	8.026723862E0	8.081831419E0
4.138605646E0	-3.643072546E-1	9.140582681E-1	7.950153351E0	8.010815227E0
4.140695602E0	-4.133601189E-1	9.613165259E-1	7.878368378E0	7.947558389E0
4.142782079E0	-4.570291340E-1	1.018744230E0	7.830512047E0	7.909717716E0
4.144870721E0	-5.000999570E-1	1.027717352E0	7.758727551E0	7.842458551E0
4.146960667E0	-5.389832854E-1	1.060618639E0	7.710870743E0	7.802111412E0
4.149049840E0	-5.778666735E-1	1.093519926E0	7.663014412E0	7.762184332E0
4.151139236E0	-6.023930907E-1	1.117448211E0	7.615756035E0	7.720835960E0
4.153229129E0	-6.167500615E-1	1.135992527E0	7.577471256E0	7.686932438E0
4.155320021E0	-6.221339107E-1	1.198205948E0	7.629515171E0	7.748048131E0
4.157407058E0	-6.227321029E-1	1.317847013E0	7.604390144E0	7.742820254E0
4.159496333E0	-6.568298340E-1	1.226321578E0	7.423732281E0	7.552952470E0
4.161584559E0	-6.424728632E-1	1.188036442E0	7.371688366E0	7.494397329E0
4.163673029E0	-6.323033571E-1	1.149751306E0	7.405188084E0	7.520541613E0
4.165764327E0	-6.556333899E-1	1.087537885E0	7.410571575E0	7.518587957E0
4.167853581E0	-6.412764788E-1	1.059422255E0	7.424928665E0	7.527494717E0
4.169943721E0	-6.263213158E-1	1.030708313E0	7.449455261E0	7.546457560E0
4.172034114E0	-6.071787477E-1	1.011565804E0	7.449455261E0	7.542301711E0
4.174121536E0	-5.928218365E-1	1.059422255E0	7.472784996E0	7.570754840E0
4.176210586E0	-5.736792088E-1	1.074377418E0	7.515257835E0	7.613310384E0
4.178299352E0	-5.928218365E-1	1.131805062E0	7.576872826E0	7.683841633E0
4.180389257E0	-5.928218365E-1	1.174875975E0	7.648657799E0	7.761039712E0
4.182478583E0	-6.167500615E-1	1.241874933E0	7.733603001E0	7.856923657E0
4.184568039E0	-6.209374666E-1	1.270588875E0	7.843672752E0	7.970141885E0
4.186657588E0	-6.257231236E-1	1.266401410E0	7.938787460E0	8.063476192E0
4.188749232E0	-6.059823632E-1	1.256830096E0	8.020143509E0	8.140610445E0
4.190835231E0	-5.814558864E-1	1.252642632E0	8.134400368E0	8.250798377E0
4.192923936E0	-5.228317380E-1	1.214955688E0	8.220541954E0	8.326270496E0
4.195013453E0	-4.600201547E-1	1.167697430E0	8.263612747E0	8.358374930E0
4.197103481E0	-4.307080805E-1	1.110867858E0	8.344968796E0	8.429593172E0
4.199193029E0	-4.013960063E-1	1.073180914E0	8.440681458E0	8.518094828E0
4.201282182E0	-3.816552162E-1	1.030708313E0	8.507680893E0	8.578382977E0
4.203372371E0	-3.613162339E-1	9.684949517E-1	8.589036942E0	8.651016557E0
4.205462672E0	-3.415754437E-1	9.403793216E-1	8.703892708E0	8.761206271E0
4.207549892E0	-2.787638307E-1	9.170492887E-1	8.794221878E0	8.846300193E0
4.209639003E0	-2.344966233E-1	8.745766878E-1	8.894720078E0	8.940688917E0
4.211728136E0	-2.003988922E-1	8.512466550E-1	9.014361382E0	9.056682157E0
4.213818039E0	-1.663011760E-1	8.135597110E-1	9.105288506E0	9.143074661E0
4.215907181E0	-1.172483116E-1	7.519445419E-1	9.229715347E0	9.261037369E0
4.217996445E0	-9.750752151E-2	7.238288522E-1	9.296115875E0	9.324763069E0
4.220082963E0	-5.383851007E-2	6.861419082E-1	9.382257462E0	9.407467480E0
4.222164151E0	-1.495514158E-2	6.819544435E-1	9.439684868E0	9.464297963E0
4.224264329E0	1.914258115E-2	6.436693072E-1	9.487542152E0	9.509370784E0
4.226353440E0	1.914258115E-2	6.388836503E-1	9.540184021E0	9.561571519E0
4.228445289E0	3.888336942E-2	6.059823632E-1	9.607182503E0	9.626353525E0
4.230531878E0	2.512463741E-2	5.772684813E-1	9.688538551E0	9.705753418E0
4.232621121E0	2.991028316E-2	5.922235847E-1	9.750154495E0	9.768169536E0
4.234710689E0	4.007977992E-2	5.970092416E-1	9.778867722E0	9.797156748E0
4.236800513E0	4.965107143E-2	5.922235847E-1	9.841081619E0	9.859010165E0
4.238891415E0	7.417750359E-2	5.928218365E-1	9.878767967E0	9.896817498E0
4.240978584E0	9.810572863E-2	6.119644046E-1	9.931410789E0	9.950730900E0
4.243063666E0	1.274178028E-1	6.077769399E-1	1.000259686E1	1.002185472E1
4.245139452E0	1.561316848E-1	6.221339107E-1	1.005045319E1	1.007090050E1
4.247246293E0	1.657029688E-1	6.466603279E-1	1.008335495E1	1.010542795E1
4.249335679E0	1.848455518E-1	6.610172391E-1	1.010728264E1	1.013056139E1
4.251429185E0	2.183450609E-1	6.951149702E-1	1.014975548E1	1.017587321E1
4.253515021E0	2.380858511E-1	7.238288522E-1	1.023051357E1	1.025885086E1
4.255606767E0	2.572284341E-1	7.573283911E-1	1.025862885E1	1.028976086E1
4.257693519E0	2.763710022E-1	8.057830334E-1	1.031067276E1	1.034580301E1
4.259781898E0	2.859423161E-1	8.440681696E-1	1.034357452E1	1.038189520E1
4.261870491E0	3.002992272E-1	8.679963946E-1	1.040040398E1	1.044088120E1
4.263960547E0	3.098705411E-1	9.212366939E-1	1.044287586E1	1.048800997E1
4.266049995E0	3.290131092E-1	9.451649189E-1	1.050987530E1	1.055741754E1
4.268135892E0	3.433700502E-1	9.643075466E-1	1.052363396E1	1.057329957E1
4.270216204E0	3.481557071E-1	1.003190875E0	1.058524895E1	1.063837862E1
4.272319934E0	3.631108403E-1	1.012762189E0	1.064267731E1	1.069692091E1
4.274407152E0	3.583251834E-1	1.007976532E0	1.068574810E1	1.073916319E1
4.276499438E0	3.828516304E-1	9.894321561E-1	1.072881889E1	1.078114587E1
4.278584877E0	4.019941986E-1	9.559326172E-1	1.076231766E1	1.081216388E1
4.280674813E0	4.217349887E-1	8.889335990E-1	1.075334454E1	1.079826292E1
4.282764208E0	4.366901219E-1	8.129615188E-1	1.074915791E1	1.078869781E1
4.284853645E0	4.510470629E-1	7.411768436E-1	1.072582722E1	1.076086224E1
4.286943652E0	4.372883439E-1	6.454638839E-1	1.064985561E1	1.067835518E1
4.289034075E0	4.660021961E-1	5.593222976E-1	1.058345413E1	1.060846364E1
4.291121559E0	4.707878530E-1	4.773681164E-1	1.049850941E1	1.051989645E1
4.293210314E0	4.803591371E-1	3.720839322E-1	1.039920712E1	1.041694293E1
4.295299273E0	4.516452849E-1	2.907279432E-1	1.030887794E1	1.032286156E1
4.297388975E0	4.229314029E-1	2.374876440E-1	1.025264645E1	1.026411372E1
4.299478503E0	3.798605800E-1	1.890329868E-1	1.019581699E1	1.020464167E1
4.301568063E0	3.128615618E-1	1.597209126E-1	1.012941647E1	1.013550547E1
4.303657448E0	2.596212626E-1	1.782652885E-1	1.006780148E1	1.007272596E1
4.305748340E0	2.255235314E-1	1.830509305E-1	1.001037312E1	1.001458628E1
4.307835640E0	1.579262912E-1	2.015953064E-1	9.939187050E0	9.942485635E0
4.309924711E0	1.238285750E-1	2.488535494E-1	9.890732765E0	9.894637752E0
4.312013589E0	8.075776696E-2	2.961117923E-1	9.862018585E0	9.866793531E0
4.314103442E0	5.623133108E-2	3.535395563E-1	9.828518867E0	9.835036111E0
4.316192686E0	1.734796353E-2	4.007977843E-1	9.795019150E0	9.803231098E0
4.318282072E0	-7.178467698E-3	4.480560422E-1	9.760921478E0	9.771202273E0
4.320372384E0	-2.213360928E-2	4.959124923E-1	9.746564865E0	9.759198008E0
4.322463887E0	-2.273181453E-2	5.581258535E-1	9.722038269E0	9.738072156E0
4.324550424E0	-1.316052489E-2	6.107679605E-1	9.716654778E0	9.735840527E0
4.326635954E0	5.383851007E-3	6.777670383E-1	9.716055870E0	9.739668311E0
4.328715097E0	1.016949583E-2	7.399803996E-1	9.706484795E0	9.734655694E0
4.330817859E0	3.349951655E-2	8.309076428E-1	9.705288887E0	9.740850174E0
4.332906880E0	4.725824669E-2	9.026923180E-1	9.685547829E0	9.727637098E0
4.334999459E0	3.708875179E-2	9.744769931E-1	9.665806770E0	9.714875270E0
4.337086058E0	2.213360928E-2	1.016949654E0	9.641879082E0	9.695385950E0
4.339176879E0	1.196411345E-2	1.069591761E0	9.594022751E0	9.653467886E0
4.341264220E0	1.794616925E-3	1.131805062E0	9.550353050E0	9.617184063E0
4.343353352E0	-3.589233849E-3	1.179063320E0	9.507282257E0	9.580115819E0
4.345442168E0	5.982056609E-4	1.231705427E0	9.463613510E0	9.543431211E0
4.347532073E0	-3.349951655E-2	1.278963685E0	9.420542717E0	9.507023478E0
4.349621643E0	-2.871387079E-2	1.317248821E0	9.367900848E0	9.460102285E0
4.351710673E0	-4.366901144E-2	1.369890928E0	9.314660072E0	9.414956208E0
4.353800414E0	-6.819544733E-2	1.431506157E0	9.276374817E0	9.386425850E0
4.355887868E0	-8.315058798E-2	1.474576950E0	9.251849174E0	9.368991640E0
4.357965698E0	-1.220339537E-1	1.502692580E0	9.232706070E0	9.354990040E0
4.360067962E0	-1.746760458E-1	1.530808330E0	9.204590797E0	9.332651157E0
4.362156514E0	-2.039881349E-1	1.583450437E0	9.151350021E0	9.289571231E0
4.364249684E0	-2.476571500E-1	1.625923038E0	9.113064766E0	9.260286670E0
4.366332712E0	-2.626122832E-1	1.692921996E0	9.084351540E0	9.244479055E0
4.368409861E0	-1.728814393E-1	1.826920033E0	8.986844063E0	9.172289300E0
4.370501800E0	-3.122633696E-1	1.859821439E0	9.006584167E0	9.201902117E0
4.372605815E0	-5.024927258E-1	1.791625977E0	9.113064766E0	9.301095205E0
4.374695942E0	-5.790630579E-1	1.795813441E0	9.136993408E0	9.329786090E0
4.376785359E0	-6.131607890E-1	1.814955950E0	9.141778946E0	9.340350826E0
4.378871043E0	-6.083751321E-1	1.853241086E0	9.146564484E0	9.352233139E0
4.380960613E0	-5.940182209E-1	1.862812400E0	9.151350021E0	9.357891584E0
4.383049977E0	-6.131607890E-1	1.862812400E0	9.160921097E0	9.368485018E0
4.385139455E0	-6.418746710E-1	1.857428551E0	9.160921097E0	9.369339318E0
4.387230947E0	-6.466603279E-1	1.852642894E0	9.175278664E0	9.382760459E0
4.389321005E0	-6.658028960E-1	1.866999865E0	9.194420815E0	9.405655538E0
4.391407044E0	-7.040880919E-1	1.852642894E0	9.194420815E0	9.405604704E0
4.393495941E0	-7.178468108E-1	1.833500385E0	9.214161873E0	9.422197553E0
4.395584696E0	-7.178468108E-1	1.800000787E0	9.262018204E0	9.462573016E0
4.397674713E0	-7.603194118E-1	1.780858278E0	9.314660072E0	9.513802293E0
4.399764160E0	-7.549355626E-1	1.747358680E0	9.348159790E0	9.539983308E0
4.401853578E0	-7.639086246E-1	1.704287887E0	9.415757179E0	9.599199802E0
4.403943359E0	-7.537391186E-1	1.652244091E0	9.463613510E0	9.636286311E0
4.406034068E0	-7.483552694E-1	1.609173179E0	9.554540634E0	9.717958667E0
4.408121512E0	-7.286145091E-1	1.566700578E0	9.631111145E0	9.784872595E0
4.410210562E0	-7.232306600E-1	1.514058471E0	9.717850685E0	9.861645784E0
4.412299287E0	-7.178468108E-1	1.500299811E0	9.808179855E0	9.948195597E0
4.414389069E0	-7.028916478E-1	1.457229018E0	9.885348320E0	1.001686999E1
4.416478577E0	-6.783652306E-1	1.429113269E0	9.937990189E0	1.006311051E1
4.418568055E0	-6.586244106E-1	1.391426325E0	1.001456070E1	1.013219025E1
4.420657564E0	-6.245267391E-1	1.343569875E0	1.008156013E1	1.018985125E1
4.422748282E0	-6.239284873E-1	1.314856052E0	1.011505985E1	1.021922546E1
4.424835552E0	-6.185446382E-1	1.296311617E0	1.017248726E1	1.027338884E1
4.426924775E0	-6.185446382E-1	1.277169108E0	1.023470020E1	1.033261083E1
4.429013652E0	-6.275177598E-1	1.262812138E0	1.029212856E1	1.038828106E1
4.431103578E0	-6.418746710E-1	1.267597795E0	1.033998489E1	1.043714975E1
4.433192790E0	-6.747759581E-1	1.262812138E0	1.035434151E1	1.045286588E1
4.435282228E0	-7.226324677E-1	1.281954765E0	1.041176987E1	1.051525356E1
4.437372092E0	-7.800601721E-1	1.290927768E0	1.043569756E1	1.054413448E1
4.439462648E0	-8.524430394E-1	1.319043517E0	1.043091202E1	1.054848143E1
4.441549877E0	-9.194421172E-1	1.342373490E0	1.040758228E1	1.053399779E1
4.443635875E0	-9.822536707E-1	1.346560955E0	1.035494041E1	1.048822386E1
4.445715353E0	-1.049850941E0	1.379462242E0	1.032622623E1	1.047072353E1
4.447817934E0	-1.136590719E0	1.426720500E0	1.025025368E1	1.041129532E1
4.449907005E0	-1.223330617E0	1.478166223E0	1.018325520E1	1.036244178E1
4.451999463E0	-1.301097274E0	1.530210137E0	1.004985523E1	1.024860905E1
4.454086651E0	-1.374078393E0	1.576870084E0	9.930213928E0	1.014809141E1
4.456177807E0	-1.408176184E0	1.648056626E0	9.815358162E0	1.005188075E1
4.458264203E0	-1.438086390E0	1.719243050E0	9.681360245E0	9.937435550E0
4.460353487E0	-1.482353687E0	1.809572101E0	9.565906525E0	9.847765801E0
4.462442293E0	-1.493121386E0	1.885544300E0	9.470193863E0	9.770837251E0
4.464532726E0	-1.517647743E0	1.966900229E0	9.416953087E0	9.739145580E0
4.466621523E0	-1.499103427E0	2.029113531E0	9.387641907E0	9.720721855E0
4.468710635E0	-1.470987678E0	2.076970100E0	9.396614075E0	9.735192120E0
4.470800286E0	-1.437488198E0	2.115255117E0	9.381659508E0	9.724001833E0
4.472891716E0	-1.360917926E0	2.115853310E0	9.396016121E0	9.726975469E0
4.474981162E0	-1.269392371E0	2.083550215E0	9.467203140E0	9.776526673E0
4.477067955E0	-1.196411371E0	2.045863390E0	9.567701340E0	9.856868981E0
4.479156497E0	-1.089930773E0	1.960918188E0	9.720243454E0	9.975784783E0
4.481245679E0	-9.972088337E-1	1.866401672E0	9.926026344E0	1.014908270E1
4.483335573E0	-9.182456732E-1	1.748555183E0	1.021316528E1	1.040237307E1
4.485424868E0	-8.003991842E-1	1.592423439E0	1.060020447E1	1.074899000E1
4.487514763E0	-6.819544435E-1	1.417747378E0	1.098305607E1	1.109516066E1
